ID,TRL_TITL,TRIAL_ID,ENTRYNO,ENTRY,COUNTRY,LOCATION,DESCRIPTION,LONGITUDE,LATITUDE,AEZONE,YEAR,CYIELD,TEMPMAX,DY_SK,PL_HT,E_HT,ASI,P_ASP,P_HARV,E_HARV,E_ASP,GWT,1000GWT,HUSK,RL,RLPER,SL,SLPER,E_ROT,RUST,BLIGHT,CURV,DIPLODIA,DM,ANTHESIS,STALK_ROT,STREAK,INSECT,MOIST,COBDAMCO,COBDAMRT,DEADHEART,SBDAMAT,BORERDMRAT,GLS,GTEXT,PLST
294,International Hybrid Maize Trial (Yellow),K9402KB,3,8981-5,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1994,6205.04,,60.75,187.5,97.5,,2.5,34.25,33,1.38,,,2.25,,,,,,1.25,1.5,1.3,,,53.66,,1,,23.25044898,,,,,,,,21
295,International Hybrid Maize Trial (Yellow),K9402KB,4,9244-27 ,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1994,6678.9,,63.5,195,111.25,,2.75,31.5,33.25,1.13,,,1.25,,,0.5,,,1.75,1.25,1.3,,,68.47,,,,23.03333333,,,,,,,,
296,International Hybrid Maize Trial (Yellow),K9402KB,5,8644-31,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1994,5755.35,,61.75,197.5,113.75,,2.25,33.5,31.75,1.25,,,1.75,4.25,,0.25,,,2,1.75,1.5,,,68.2,,,,25.7,,,,,,,,
297,International Hybrid Maize Trial (Yellow),K9402KB,6,8644-32,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1994,7136.39,,59.5,205,107.5,,2,36.75,37,1.38,,,1.25,2,,0.5,,,1.5,1,1,,,71.64,,,,29.13333333,,,,,,,,
298,International Hybrid Maize Trial (Yellow),K9402KB,7,9055-32 ,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1994,6538.16,,61,217.5,128.75,,2.25,28,29.5,1.13,,,1.75,1,,0.5,,,1.5,1.5,1,,,70.97,,,,25.2,,,,,,,,
299,International Hybrid Maize Trial (Yellow),K9402KB,8,9055-42 ,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1994,6728.88,,62.25,205,110,,2.75,34.75,35.25,1.75,,,1.5,0.75,,,,,1.25,1.25,1.3,,,70.6,,,,25.33333333,,,,,,,,
300,International Hybrid Maize Trial (Yellow),K9402KB,9,8522-2,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1994,7986.89,,62.75,232.5,130,,2.5,37,37.25,1,,,1.25,1,,0.75,,,1.25,1.75,1,,,73.18,,,,25.9,,,,,,,,
301,International Hybrid Maize Trial (Yellow),K9402KB,10,OBA SUPER 2,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1994,7352.92,,62.25,207.5,112.5,,2.5,35.75,36.5,1,,,1.25,0.5,,0.25,,,1,1,1,,,67.68,,,,27.7,,,,,,,,
302,International Hybrid Maize Trial (Yellow),K9402KB,11,SUWAN 1 SR,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1994,6244.98,,61.75,222.5,128.75,,2.75,35.25,33.5,1.88,,,2.25,4,,1.25,,,1,1.25,1,,,69.98,,,,26.2,,,,,,,,
303,International Hybrid Maize Trial (Yellow),K9402KB,12,CHECK 1,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1994,4336.8,,52,167.5,77.5,,2.25,34,31.75,2.5,,,2.5,8.75,,1,,,1.5,1.5,1.3,,,71.85,,,,25.46666667,,,,,,,,
304,International Hybrid Maize Trial (Yellow),K9402KB,13,CHECK 2,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1994,5514.91,,57.5,196.25,108.75,,3,38.5,37,2.38,,,2.75,1,,0.5,,,3,1.75,1.5,,,69.7,,,,23.5,,,,,,,,
305,Streak Resistance Sr Inbred Maize Trial,K9404FNM (NA),1,TZMI 301,NIGERIA,FADA,,-0.35,12.07,Dry Savanna,1994,2193,,61,93,31,,2.5,30,28,2.9,,,2.4,0.8,,0.3,,,,,3,,,66.31,,1.72,,28.7,,,,,,,,3.333333333
306,Streak Resistance Sr Inbred Maize Trial,K9404FNM (NA),2,POP 10,NIGERIA,FADA,,-0.35,12.07,Dry Savanna,1994,3190,,61,126,39,,2.3,35,33,2.9,,,2.3,0.5,,0.3,,,,,2.5,,,68.05,,1.27,,30.43333333,,,,,,,,3.5
307,Streak Resistance Sr Inbred Maize Trial,K9404FNM (NA),3,TZI 3 1368,NIGERIA,FADA,,-0.35,12.07,Dry Savanna,1994,2665,,62,125,43,,2,33,27,3.4,,,1.3,1.8,,1.3,,,,,3,,,62.5,,1.43,,29.73333333,,,,,,,,3.5
308,Streak Resistance Sr Inbred Maize Trial,K9404FNM (NA),4,TZI 25 9450,NIGERIA,FADA,,-0.35,12.07,Dry Savanna,1994,1620,,62,109,35,,3,27,21,2.8,,,1.6,1.5,,1.8,,,,,2.8,,,66.39,,1.2,,29.63333333,,,,,,,,3.5
309,Streak Resistance Sr Inbred Maize Trial,K9404FNM (NA),5,TZMI 101,NIGERIA,FADA,,-0.35,12.07,Dry Savanna,1994,3088,,63,123,44,,2,29,28,3.3,,,1.6,,,,,,,,2.5,,,70.01,,1.42,,28.56666667,,,,,,,,3.5
310,Streak Resistance Sr Inbred Maize Trial,K9404FNM (NA),6,TZI 15 9071,NIGERIA,FADA,,-0.35,12.07,Dry Savanna,1994,2387,,64,141,56,,2.3,29,22,3.6,,,2.4,1,,,,,,,3.3,,,66.39,,1.58,,28.53333333,,,,,,,,3.5
311,Streak Resistance Sr Inbred Maize Trial,K9404FNM (NA),7,TZI 18 4001,NIGERIA,FADA,,-0.35,12.07,Dry Savanna,1994,2353,,63,120,44,,2.5,32,26,3.6,,,1.8,0.5,,0.3,,,,,2.5,,,66.67,,1.4,,15.36765823,,,,,,,,3.5
312,Streak Resistance Sr Inbred Maize Trial,K9404FNM (NA),8,KU 1414 SR/SR,NIGERIA,FADA,,-0.35,12.07,Dry Savanna,1994,2409,,61,129,53,,2.5,33,28,3.3,,,2.1,0.5,,,,,,,2.5,,,66.84,,1.49,,12.46521713,,,,,,,,3.5
313,Streak Resistance Sr Inbred Maize Trial,K9404FNM (NA),9,KU 1414 SR,NIGERIA,FADA,,-0.35,12.07,Dry Savanna,1994,2665,,61,135,63,,2,29,25,2.6,,,1.6,0.5,,0.3,,,,,2,,,66.55,,1.15,,15.06305394,,,,,,,,3.5
314,Streak Resistance Sr Inbred Maize Trial,K9404FNM (NA),10,4058,NIGERIA,FADA,,-0.35,12.07,Dry Savanna,1994,1789,,67,118,49,,2.5,25,24,4.1,,,1.9,,,0.3,,,,,2.3,,,66.25,,1.11,,17.85275055,,,,,,,,3.5
315,Streak Resistance Sr Inbred Maize Trial,K9404KBM (NA),1,TZMI 301,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1994,541,,71,85,25,,2.9,3,5,3.8,,,,,,,,,1.5,3,2,,,65.71,,1.29,,16.14399449,,,,,,,,3.5
316,Streak Resistance Sr Inbred Maize Trial,K9404KBM (NA),2,POP 10,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1994,680,,69,121,38,,2.3,13,6,3.5,,,,,,,,,1.8,2.5,2.3,,,65.2,,1.5,,13.99802516,,,,,,,,3.333333333
317,Streak Resistance Sr Inbred Maize Trial,K9404KBM (NA),3,TZI 3 1368,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1994,1642,,72,120,43,,3,17,18,2.6,,,,,,,,,1.8,2,1.5,,,60.33,,,,15.26167741,,,,,,,,10
318,Streak Resistance Sr Inbred Maize Trial,K9404KBM (NA),4,TZI 25 9450,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1994,619,,70,105,28,,3,10,5,3.3,,,,,,,,,1.8,2.8,1,,,57,,,,13.48361514,,,,,,,,10.66666667
319,Streak Resistance Sr Inbred Maize Trial,K9404KBM (NA),5,TZMI 101,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1994,1338,,71,133,43,,3,10,11,2.8,,,,,,,,,1.5,2,1.5,,,56.33,,,,17.08852332,,,,,,,,10.66666667
320,Streak Resistance Sr Inbred Maize Trial,K9404KBM (NA),6,TZI 15 9071,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1994,1574,,71,136,54,,3,16,13,2.8,,,,,,,,,1,2.3,2.5,,,59,,,,17.37661021,,,,,,,,10.66666667
321,Streak Resistance Sr Inbred Maize Trial,K9404KBM (NA),7,TZI 18 4001,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1994,932,,74,105,36,,3,15,12,3.3,,,,,,,,,1.5,1.8,2.5,,,58.67,,,,18.08146066,,,,,,,,10
322,Streak Resistance Sr Inbred Maize Trial,K9404KBM (NA),8,KU 1414 SR/SR,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1994,1465,,70,131,55,,2.4,19,16,2.9,,,,,,,,,1,2.3,1.5,,,62.67,,,,16.25806126,,,,,,,,10
323,Streak Resistance Sr Inbred Maize Trial,K9404KBM (NA),9,KU 1414 SR,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1994,1709,,72,130,60,,2.9,20,17,2.9,,,,,,,,,1,2,1,,,57.67,,,,17.64740605,,,,,,,,10.33333333
324,Streak Resistance Sr Inbred Maize Trial,K9404KBM (NA),10,4058,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1994,541,,80,113,43,,2.8,8,5,3.8,,,,,,,,,1,2,1.8,,,57,,,,16.69390771,,,,,,,,9
325,Drought Tolerance Maize Trial,K9406FNM (NA),1,DT SR Y-1,NIGERIA,FADA,,-0.35,12.07,Dry Savanna,1994,4075,,54,168,76,,2,38,36,3,,,2.6,1.8,,2.8,,0.8,,,,,,64,,,,18.16666667,,,,,,,,16
326,Drought Tolerance Maize Trial,K9406FNM (NA),2,DT SR Y-2A,NIGERIA,FADA,,-0.35,12.07,Dry Savanna,1994,3251,,56,173,83,,2.5,39,33,3.3,,,3.6,1.3,,2,,,,,,,,63.67,,,,17.53333333,,,,,,,,18.33333333
327,Drought Tolerance Maize Trial,K9406FNM (NA),3,DT SR Y-3,NIGERIA,FADA,,-0.35,12.07,Dry Savanna,1994,3771,,56,188,100,,2.8,40,34,3.1,,,3,1.5,,5.3,,0.8,,,,,,63.33,,,,,,,,,,,,18
328,Drought Tolerance Maize Trial,K9406FNM (NA),4,DT SR W-2,NIGERIA,FADA,,-0.35,12.07,Dry Savanna,1994,2939,,54,164,80,,2.5,39,30,3.4,,,3.6,0.8,,5,,1,,,,,,61.67,,,,,,,,,,,,18
329,Drought Tolerance Maize Trial,K9406FNM (NA),5,DT SR W-3,NIGERIA,FADA,,-0.35,12.07,Dry Savanna,1994,4194,,53,182,96,,2.3,40,36,2.9,,,2.6,2,,5.3,,0.3,,,,,,64.33,,,,,,,,,,,,19.33333333
330,Drought Tolerance Maize Trial,K9406FNM (NA),6,TUXPENO SEQUIA,NIGERIA,FADA,,-0.35,12.07,Dry Savanna,1994,4910,,56,163,74,,1.8,39,37,2.4,,,3.1,1.5,,0.8,,0.8,,,,,,63.67,,,,,,,,,,,,17.33333333
331,Drought Tolerance Maize Trial,K9406FNM (NA),7,KAMBOINSE 88 POOL 16,NIGERIA,FADA,,-0.35,12.07,Dry Savanna,1994,3488,,54,176,92,,2.3,38,32,2.5,,,2.4,0.8,,3.5,,0.5,,,,,,64.33,,,,,,,,,,,,18
332,Drought Tolerance Maize Trial,K9406FNM (NA),8,CHECK 1,NIGERIA,FADA,,-0.35,12.07,Dry Savanna,1994,3147,,48,163,73,,2.8,40,36,2.9,,,1.8,2,,7,,,,,,,,61.33,,,,,,,,,,,,16
333,Drought Tolerance Maize Trial,K9406FNM (NA),9,CHECK 2,NIGERIA,FADA,,-0.35,12.07,Dry Savanna,1994,2113,,54,172,87,,2.8,38,30,3.4,,,2.6,4,,10.5,,0.3,,,,,,60.67,,,,,,,,,,,,21.74928222
334,Drought Tolerance Maize Trial,K9406KBM (NA),1,DT SR Y-1,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1994,2735,,59,141,65,,3,27,27,2.6,,,2,4.3,,0.5,,0.3,1.3,1.8,,,,60.29,,,,13.34259698,,,,,,,,
335,Drought Tolerance Maize Trial,K9406KBM (NA),2,DT SR Y-2A,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1994,2617,,60,148,61,,3,37,34,2.8,,,1.8,5,,1,,,1,1.5,,,,63.36,,,,13.21301967,,,,,,,,
336,Drought Tolerance Maize Trial,K9406KBM (NA),3,DT SR Y-3,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1994,3026,,59,139,68,,3,28,29,2.3,,,2.3,6.3,,0.8,,,1.3,1.5,,,,66.86,,,,13.34199668,,,,,,,,
337,Drought Tolerance Maize Trial,K9406KBM (NA),4,DT SR W-2,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1994,3551,,55,160,71,,3,32,30,2.6,,,2,5,,1.3,,,1.5,1.5,,,,62.22,,,,11.5884815,,,,,,,,
338,Drought Tolerance Maize Trial,K9406KBM (NA),5,DT SR W-3,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1994,4023,,54,159,78,,2.5,34,32,2,,,2.8,0.8,,0.3,,,1.3,1,,,,62.77,,,,15.6,,,,,,,,
339,Drought Tolerance Maize Trial,K9406KBM (NA),6,TUXPENO SEQUIA,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1994,1846,,59,148,73,,3.5,24,22,3.4,,,1.8,13,,0.8,,0.8,1,1.3,,,,63.88,,,,13.53333333,,,,,,,,
340,Drought Tolerance Maize Trial,K9406KBM (NA),7,KAMBOINSE 88 POOL 16,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1994,2886,,53,144,69,,2.8,31,31,2.5,,,1.8,7.3,,0.8,,0.5,1,1.3,,,,62.38,,,,15.03333333,,,,,,,,
341,Drought Tolerance Maize Trial,K9406KBM (NA),8,CHECK 1,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1994,1354,,53,125,50,,4,33,30,4,,,1.8,6,,2.3,,1,1,1,,,,62.12,,,,17.3,,,,,,,,
342,Drought Tolerance Maize Trial,K9406KBM (NA),9,CHECK 2,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1994,2997,,56,149,73,,3.3,34,35,2.9,,,1.3,8.3,,0.8,,0.3,1.5,1.8,,,,61.86,,,,18.6,,,,,,,,
343,Drought Tolerance Maize Trial,K9406SRM (NA),1,DT SR Y-1,NIGERIA,SARIA,,-2.17,12.25,Dry Savanna,1994,3399,,60,151,53,,2.3,36,33,1.8,,,2.5,5,,,,1,,,,,,77.06,,2,,,,,,,,,,21.75090177
344,Drought Tolerance Maize Trial,K9406SRM (NA),2,DT SR Y-2A,NIGERIA,SARIA,,-2.17,12.25,Dry Savanna,1994,2487,,60,153,59,,2.3,34,27,1.8,,,3.3,5,,1,,1,,,,,,74.12,,2.33,,,,,,,,,,20.88225703
345,Drought Tolerance Maize Trial,K9406SRM (NA),3,DT SR Y-3,NIGERIA,SARIA,,-2.17,12.25,Dry Savanna,1994,3008,,61,161,61,,2.3,35,29,1.6,,,3,8,,1,,0.8,,,,,,73.74,,1.33,,,,,,,,,,20.59220213
346,Drought Tolerance Maize Trial,K9406SRM (NA),4,DT SR W-2,NIGERIA,SARIA,,-2.17,12.25,Dry Savanna,1994,3527,,59,146,54,,2.3,36,33,1.9,,,2.8,5,,,,2.3,,,,,,69.22,,1.33,,,,,,,,,,21.60674364
347,Drought Tolerance Maize Trial,K9406SRM (NA),5,DT SR W-3,NIGERIA,SARIA,,-2.17,12.25,Dry Savanna,1994,2931,,59,149,58,,2.3,37,33,1.8,,,2.8,7,,1,,1.5,,,,,,78.57,,2,,,,,,,,,,21.24661199
348,Drought Tolerance Maize Trial,K9406SRM (NA),6,TUXPENO SEQUIA,NIGERIA,SARIA,,-2.17,12.25,Dry Savanna,1994,2384,,62,144,50,,2.3,34,27,1.9,,,2.8,14,,,,2.8,,,,,,70.79,,2.33,,,,,,,,,,18.96960886
349,Drought Tolerance Maize Trial,K9406SRM (NA),7,KAMBOINSE 88 POOL 16,NIGERIA,SARIA,,-2.17,12.25,Dry Savanna,1994,2753,,57,141,54,,2.5,37,32,1.6,,,2.3,9,,,,0.8,,,,,,76.55,,2,,,,,,,,,,16.71525944
350,Drought Tolerance Maize Trial,K9406SRM (NA),8,CHECK 1,NIGERIA,SARIA,,-2.17,12.25,Dry Savanna,1994,2663,,58,148,59,,2.5,35,31,1.6,,,3.5,6,,,,0.8,,,,,,70.72,,2,,,,,,,,,,19.98583652
351,Drought Tolerance Maize Trial,K9406SRM (NA),9,CHECK 2,NIGERIA,SARIA,,-2.17,12.25,Dry Savanna,1994,2486,,56,143,50,,2.5,35,31,1.9,,,2.8,9,,,,1.5,,,,,,73.96,,1.67,,,,,,,,,,18.58914691
352,Evt-Emsr (White),KM9405KB (NA),1,CM EARLY W,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1994,1473,,63,139,60,,4,31,20,3.6,,,1.8,3,,0.3,,,1.8,1.5,,,,84.1,,,,9.989668593,,,,,,,,14
353,Evt-Emsr (White),KM9405KB (NA),2,WAMCO TZEMSR W-F,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1994,4328,,52,159,83,,2.5,39,39,1.8,,,2,3.5,,1.3,,,1.3,1.5,,,,86.12,,,,11.09986381,,,,,,,,6
354,Evt-Emsr (White),KM9405KB (NA),3,WAMCO TZEMSR W-D,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1994,3430,,55,150,75,,3,42,38,2.5,,,1.8,4.5,,0.8,,,1,1.3,,,,84.76,,,,10.26941632,,,,,,,,17
355,Evt-Emsr (White),KM9405KB (NA),4,BAGAUDA TZEMSR DT W,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1994,2575,,56,143,68,,3.5,41,35,2.9,,,1.8,10.3,,1.5,,,1.3,1.3,,,,85.9,,,,9.797882874,,,,,,,,12
356,Evt-Emsr (White),KM9405KB (NA),5,BAGAUDA TZEMSR DT W,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1994,5003,,53,164,84,,2.5,40,41,2,,,2.5,2.3,,0.3,,,1.3,1.8,,,,84.79,,,,10.44469926,,,,,,,,12.5
357,Evt-Emsr (White),KM9405KB (NA),6,ACR TZEMSR W-D,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1994,3293,,55,154,83,,3,41,38,2.9,,,1.8,5,,1,,,1,1,,,,89.2,,,,10.5340817,,,,,,,,15.5
358,Evt-Emsr (White),KM9405KB (NA),7,ACR TZEMSR W-F,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1994,4037,,53,149,74,,2.8,41,41,2.4,,,2.3,5.3,,0.5,,,1,1.5,,,,81.51,,,,10.50745813,,,,,,,,15
359,Evt-Emsr (White),KM9405KB (NA),8,CHECK 1,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1994,2212,,56,153,73,,3,29,28,3.1,,,1.8,2.8,,1,,,1,1.3,,,,80.79,,,,11.76941632,,,,,,,,12.5
360,Evt-Emsr (White),KM9405KB (NA),9,CHECK 2,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1994,2774,,53,130,54,,3.5,35,34,2.6,,,1.3,5.3,,1.3,,,1.3,1,,,,80.3,,,,10.58608407,,,,,,,,12.5
361,Drought Tolerance Maize Trial,K9506FN,1,DT SR Y-1,NIGERIA,FADA,,-0.35,12.07,Dry Savanna,1995,1731.75,,60,145.75,65.5,,3,23.25,21,2.63,,,1.25,2,,0.75,,0.75,,,,,,57,,,,9.950087593,,,,,,,,37.86091892
362,Drought Tolerance Maize Trial,K9506FN,2,DT SR Y-2A,NIGERIA,FADA,,-0.35,12.07,Dry Savanna,1995,1596.29,,60.5,151,67.25,,2.5,21.25,19.25,3,,,2,0.5,,0.75,,1.75,,,,,,57.01,,,,11.21143145,,,,,,,,38.53140324
363,Drought Tolerance Maize Trial,K9506FN,3,DT SR Y-3,NIGERIA,FADA,,-0.35,12.07,Dry Savanna,1995,1768.01,,61.5,152.5,71.25,,2.5,25.5,22.25,2.75,,,1,2.75,,1.25,,0.75,,,,,,57.01,,,,9.813561578,,,,,,,,35.32087279
364,Drought Tolerance Maize Trial,K9506FN,4,DT SR W-2,NIGERIA,FADA,,-0.35,12.07,Dry Savanna,1995,2696.61,,60,162.25,74.25,,2,31,29,2.25,,,2.25,1.5,,1,,0.75,,,,,,57.99,,,,7.459541223,,,,,,,,34.46537994
365,Drought Tolerance Maize Trial,K9506FN,5,DT SR W-3,NIGERIA,FADA,,-0.35,12.07,Dry Savanna,1995,2805.98,,60.25,171,81.25,,2.5,33.75,31,2,,,1.25,0.5,,1.5,,1.5,,,,,,56.99,,,,9.65761418,,,,,,,,25.55029742
366,Drought Tolerance Maize Trial,K9506FN,6,TUXPENO SEQUIA,NIGERIA,FADA,,-0.35,12.07,Dry Savanna,1995,2735.26,,62.25,167,72.5,,2,30.25,29.25,2.38,,,1,1.5,,,,,,,,,,57.34,,,,11.40776398,,,,,,,,39.77600144
367,Drought Tolerance Maize Trial,K9506FN,7,KAMBOINSE 88 POOL 16 DT,NIGERIA,FADA,,-0.35,12.07,Dry Savanna,1995,2845.91,,54.75,165,80.75,,1.75,34.75,28.25,1.75,,,0.75,3.25,,0.5,,0.25,,,,,,56.67,,,,11.52563156,,,,,,,,38.88041393
368,Drought Tolerance Maize Trial,K9506FN,8,CHECK 1,NIGERIA,FADA,,-0.35,12.07,Dry Savanna,1995,2686.23,,52.75,144,61.25,,2.5,35,34.25,2.13,,,2.25,1.25,,2.75,,0.5,,,,,,56.98,,,,7.708238764,,,,,,,,35.13094198
369,Drought Tolerance Maize Trial,K9506FN,9,CHECK 2,NIGERIA,FADA,,-0.35,12.07,Dry Savanna,1995,2978.07,,61.25,172.5,85.25,,2,39,33,2.13,,,1,2.75,,1.5,,0.5,,,,,,57.66,,,,10.28631401,,,,,,,,42.4247815
370,Drought Tolerance Maize Trial,K9506KB,1,DT SR Y-1,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1995,2266.51,,54.75,147.5,75,,3.75,29.75,27,2.75,,,3,4.75,,1,,,,,,,,57,,,,10.89506402,,,,,,,,44.19696529
371,Drought Tolerance Maize Trial,K9506KB,2,DT SR Y-2A,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1995,1902.3,,54.5,148.75,70,,3,15.25,17.5,3,,,1.5,1,,,,,,,,,,56.34,,,,10.4625371,,,,,,,,30.58496601
372,Drought Tolerance Maize Trial,K9506KB,3,DT SR Y-3,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1995,1738.14,,57.5,160,76.25,,3.25,20.25,19.75,3,,,1.25,7,,0.25,,,,,,,,57.67,,,,12.43095396,,,,,,,,47.90423039
373,Drought Tolerance Maize Trial,K9506KB,4,DT SR W-2,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1995,3341.53,,52.75,161.25,90,,2.5,24.25,23,2,,,1.75,6,,0.25,,,,,,,,57.01,,,,11.82055032,,,,,,,,40.52869021
374,Drought Tolerance Maize Trial,K9506KB,5,DT SR W-3,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1995,2979.95,,56,160,81.25,,3,30,28.75,3,,,2.25,0.25,,0.5,,,,,,,,56.67,,,,10.96070719,,,,,,,,45.02703328
375,Drought Tolerance Maize Trial,K9506KB,6,TUXPENO SEQUIA,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1995,3615.89,,58.5,156.25,80,,2.25,25.75,25.75,1.75,,,1,1.75,,0.75,,,,,,,,57,,,,11.89883913,,,,,,,,44.04652829
376,Drought Tolerance Maize Trial,K9506KB,7,KAMBOINSE 88 POOL 16 DT,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1995,4194.06,,49,165,92.5,,2.25,35,34.75,1.75,,,1,3.75,,2.25,,,,,,,,57.68,,,,10.82440516,,,,,,,,32.69048312
377,Drought Tolerance Maize Trial,K9506KB,8,CHECK 1,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1995,3362.7,,48,147.5,73.75,,2.25,34,31.5,2,,,1,10,,2.5,,,,,,,,56.34,,,,12.41874249,,,,,,,,44.51190823
378,Drought Tolerance Maize Trial,K9506KB,9,CHECK 2,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1995,3774.29,,53.75,156.25,86.25,,2.13,33.25,31.5,1.75,,,1,12.25,,0.75,,,,,,,,60,,,,14.21655812,,,,,,,,37.91030179
379,Drought Tolerance Maize Trial,M9615KBM,1,DT SR Y-1,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1996,3525.46,,53.75,147.5,77.5,,2.38,28.5,29,2.5,,,1.5,3.75,,1,,0.5,,,,,,79.01,,,,14.43929708,,,,,,,,5.456882524
380,Drought Tolerance Maize Trial,M9615KBM,2,DT SR Y-2A,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1996,2334.23,,51.25,168.75,72.5,,3,24.5,21,2.63,,,1,8,,0.75,,0.25,,,,,,56.5,,,,12.15917059,,,,,,,,35
381,Drought Tolerance Maize Trial,M9615KBM,3,DT SR Y-3,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1996,2845.28,,52.75,172.5,81.25,,2.75,18.75,21,2.5,,,1.25,2,,,,,,,,,,58.5,,,,12.29619424,,,,,,,,37.75
382,Drought Tolerance Maize Trial,M9615KBM,4,DT SR W-2,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1996,3918.34,,50.75,170,80,,2.5,33.75,33,2.38,,,3,4.25,,0.5,,0.5,,,,,,60.75,,,,13.13492258,,,,,,,,32.75
383,Drought Tolerance Maize Trial,M9615KBM,5,DT SR W-3,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1996,5027.65,,52.5,153.75,77.5,,2.13,33.25,36,2,,,2.25,1,,,,,,,,,,61,,,,17.5,,,,,,,,44
384,Drought Tolerance Maize Trial,M9615KBM,6,TUXPENO SEQUIA,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1996,2489.83,,53.5,127.5,67.5,,2.88,26.5,24,3.13,,,,7.75,,1.25,,0.75,,,,,,64,,,,17.175,,,,,,,,43.5
385,Drought Tolerance Maize Trial,M9615KBM,7,KAMBOINSE 88 POOL 16 DT,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1996,3170.55,,50.75,143.75,72.5,,2.88,35,30.5,2.88,,,2,8.25,,2.25,,1.25,,,,,,60,,,,17,,,,,,,,44
386,Drought Tolerance Maize Trial,M9615KBM,8,CHECK 1,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1996,2766.73,,52.25,167.5,80,,3,28.25,25.75,2.63,,,0.5,3.75,,0.5,,,,,,,,62,,,,12.925,,,,,,,,44
387,Drought Tolerance Maize Trial,M9615KBM,9,CHECK 2,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1996,2517.59,,52.25,145,63.75,,2.88,23.5,26.25,3,,,0.75,3,,0.75,,,,,,,,60.5,,,,12.85,,,,,,,,39
